Shape *,OBJECTID_1,objectid,cenefa_par,mdoulo_par,zona_parad,nombre_par,direccion_,localidad_,consola_pa,panel_para,audio_para,Latitud,Longitud,Nombre_Localidad,Nombre_Zona,Localidad
Point,4448,61735,303A09,A,9,Colegio Manuel Cepeda Vargas,CL 56 Sur - KR 81,8,CL 56 Sur - KR 81 (303A09),CL 56 Sur - KR 81,Calle 56 Sur Carrera 81,4.617073,-74.178716,Kennedy,9,Kennedy
Point,4449,61736,303A10,A,10,Br. Rincón de Galicia,CL 62I Sur - KR 75A,19,CL 62I Sur - KR 75A (303A10),CL 62I Sur - KR 75A,Calle 62 I Sur Carrera 75 A,4.587336,-74.17519,Ciudad Bolivar,10,Ciudad Bolivar
Point,4450,61737,303A12,A,12,Br. San Luis,CL 36 Sur - KR 11,18,CL 36 Sur - KR 11 (303A12),CL 36 Sur - KR 11,Calle 36 Sur Carrera 11,4.567368,-74.104926,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4451,61738,303A13,A,13,Br. El Consuelo,KR 9 Este - CL 2,3,KR 9 Este - CL 2 (303A13),KR 9 Este - CL 2,Carrera Novena Este Calle Segunda,4.583356,-74.069821,Santa Fe,13,Santa Fe
Point,4452,61739,303B00,B,0,C.C. Atlantis Plaza,AK 15 - CL 79,2,AK 15 - CL 79 (303B00),AK 15 - CL 79,Avenida Carrera 15 Calle 79,4.6658,-74.05742,Chapinero,0,Chapinero
Point,4453,61740,304A00,A,0,Clínica del Country,AK 15 - CL 84 Bis,2,AK 15 - CL 84 Bis (304A00),AK 15 - CL 84 Bis,Avenida Carrera 15 Calle 84 Bis,4.669149,-74.05566,Chapinero,0,Chapinero
Point,4454,61741,304A01,A,1,CAI Contador,AK 19 - CL 137,1,AK 19 - CL 137 (304A01),AK 19 - CL 137,Avenida Carrera 19 Calle 137,4.721195,-74.046746,Usaquén,1,Usaquén
Point,4455,61742,304A02,A,2,Br. Claret Norte,KR 74 - CL 163,11,KR 74 - CL 163 (304A02),KR 74 - CL 163,Carrera 74 Calle 163,4.748325,-74.06851,Suba,2,Suba
Point,4456,61743,304A03,A,3,Pq. Aures II,KR 106 - CL 130C,11,KR 106 - CL 130C (304A03),KR 106 - CL 130C,Carrera 106 Calle 130 C,4.733773,-74.102614,Suba,3,Suba
Point,4457,61744,304A04,A,4,Br. Bachué I y II,KR 95 - CL 86A,10,KR 95 - CL 86A (304A04),KR 95 - CL 86A,Carrera 95 Calle 86 A,4.712519,-74.102938,Engativá,4,Engativá
Point,4458,61745,304A05,A,5,Pq. Ciudadela Industrial El Dorado,AV. C. de Cali - CL 64C,10,AV. C. de Cali - CL 64C (304A05),AV. C. de Cali - CL 64C,Avenida Ciudad de Cali Calle 64 C,4.685924,-74.114073,Engativá,5,Engativá
Point,4459,61746,304A06,A,6,BELEN,CL 18 - KR 108,9,CL 18 - KR 108 (304A06),CL 18 - KR 108,Calle 18 Carrera 108,4.679222,-74.148822,Fontibón,6,Fontibón
Point,4460,61747,304A07,A,7,BAZAAR ALSACIA,CL 12B - AV. Boyacá,8,CL 12B - AV. Boyacá (304A07),CL 12B - AV. Boyacá,Calle 12 Be Avenida Boyacá,4.645695,-74.129716,Kennedy,7,Kennedy
Point,4461,61748,304A08,A,8,Br. El Patio III Sector,CL 26 Sur - KR 88F Bis,8,CL 26 Sur - KR 88F Bis (304A08),CL 26 Sur - KR 88F Bis,Calle 26 Sur Carrera 88 F Bis,4.641987,-74.163344,Kennedy,8,Kennedy
Point,4462,61749,304A09,A,9,Br. La Fontana I y II,CL 59C Sur - KR 87M,7,CL 59C Sur - KR 87M (304A09),CL 59C Sur - KR 87M,Calle 59 C Sur Carrera 87 M,4.624121,-74.190154,Bosa,9,Bosa
Point,4463,61750,304A10,A,10,Br. Rincón de Galicia,DG 62H Bis Sur - TV 74A,19,DG 62H Bis Sur - TV 74A (304A10),DG 62H Bis Sur - TV 74A,Diagonal 62 H Bis Sur Transversal 74 A,4.587722,-74.172784,Ciudad Bolivar,10,Ciudad Bolivar
Point,4464,61751,304A12,A,12,Br. Los Pijaos,CL 35 Sur - KR 10B,18,CL 35 Sur - KR 10B (304A12),CL 35 Sur - KR 10B,Calle 35 Sur Carrera 10 Be,4.566838,-74.103909,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4465,61752,304A13,A,13,Br. El Consuelo,DG 1B - KR 9 Este,3,DG 1B - KR 9 Este (304A13),DG 1B - KR 9 Este,Diagonal Primera Be Carrera Novena Este,4.583231,-74.06969,Santa Fe,13,Santa Fe
Point,4466,61753,304B00,B,0,Clínica del Country,AK 15 - CL 83,2,AK 15 - CL 83 (304B00),AK 15 - CL 83,Avenida Carrera 15 Calle 83,4.668943,-74.055743,Chapinero,0,Chapinero
Point,4467,61754,305A00,A,0,C.C. Artelana,AK 15 - CL 86A,2,AK 15 - CL 86A (305A00),AK 15 - CL 86A,Avenida Carrera 15 Calle 86 A,4.670718,-74.054908,Chapinero,0,Chapinero
Point,4468,61755,305A01,A,1,Br. Los Cedros,AK 19 - CL 145,1,AK 19 - CL 145 (305A01),AK 19 - CL 145,Avenida Carrera 19 Calle 145,4.72723,-74.04586,Usaquén,1,Usaquén
Point,4469,61756,305A02,A,2,Br. Casa Blanca El Pinar,TV 77 - CL 160,11,TV 77 - CL 160 (305A02),TV 77 - CL 160,Transversal 77 Calle 160,4.746124,-74.071597,Suba,2,Suba
Point,4470,61757,305A03,A,3,Pq. Aures II,KR 106 - CL 130C,11,KR 106 - CL 130C (305A03),KR 106 - CL 130C,Carrera 106 Calle 130 C,4.733778,-74.102508,Suba,3,Suba
Point,4471,61758,305A05,A,5,PINAR DE LOS Álamos II,KR 87 - CL 67,10,KR 87 - CL 67 (305A05),KR 87 - CL 67,Carrera 87 Calle 67,4.690957,-74.109948,Engativá,5,Engativá
Point,4472,61759,305A08,A,8,Br. El Libertador II,CL 59C Sur - KR 87I,7,CL 59C Sur - KR 87I (305A08),CL 59C Sur - KR 87I,Calle 59 C Sur Carrera 87 I,4.624395,-74.190309,Bosa,8,Bosa
Point,4473,61760,305A09,A,9,Br. Class,CL 56 Sur - KR 80G-06,8,CL 56 Sur - KR 80G-06 (305A09),CL 56 Sur - KR 80G-06,Calle 56 Sur Carrera 80 G,4.615772,-74.177098,Kennedy,9,Kennedy
Point,4474,61761,305A10,A,10,Br. Rincón de Galicia,CL 62I Sur - KR 75BBis,19,CL 62I Sur - KR 75BBis (305A10),CL 62I Sur - KR 75BBis,Calle 62 I Sur Carrera 75 Be Bis,4.587464,-74.175588,Ciudad Bolivar,10,Ciudad Bolivar
Point,4475,61762,305A12,A,12,Br. Los Pijaos,CL 35 Sur - AK 10,18,CL 35 Sur - AK 10 (305A12),CL 35 Sur - AK 10,Calle 35 Sur Avenida Carrera Décima,4.566561,-74.103561,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4476,61763,305A13,A,13,Br. Los Laches,DG 3C - KR 8 Este,3,DG 3C - KR 8 Este (305A13),DG 3C - KR 8 Este,Diagonal Tercera C Carrera Octava Este,4.585053,-74.067706,Santa Fe,13,Santa Fe
Point,4477,61764,305B00,B,0,C.C. Artelana,AK 15 - CL 85,2,AK 15 - CL 85 (305B00),AK 15 - CL 85,Avenida Carrera 15 Calle 85,4.670412,-74.055037,Chapinero,0,Chapinero
Point,4478,61765,306A00,A,0,Pq. El Virrey,AK 15 - CL 87,2,AK 15 - CL 87 (306A00),AK 15 - CL 87,Avenida Carrera 15 Calle 87,4.672434,-74.054091,Chapinero,0,Chapinero
Point,4479,61766,306A01,A,1,Calle 148,AK 19 - CL148,1,AK 19 - CL148 (306A01),AK 19 - CL148,Avenida Carrera 19 Calle148,4.730914,-74.045235,Usaquén,1,Usaquén
Point,4480,61767,306A02,A,2,Br. Gilmar - La Sirena,TV 77 - CL 160,11,TV 77 - CL 160 (306A02),TV 77 - CL 160,Transversal 77 Calle 160,4.746242,-74.071495,Suba,2,Suba
Point,4481,61768,306A03,A,3,Br. Villa María I Sector,AK 118 - CL 132C,11,AK 118 - CL 132C (306A03),AK 118 - CL 132C,Avenida Carrera 118 Calle 132 C,4.739224,-74.105619,Suba,3,Suba
Point,4482,61769,306A05,A,5,Br. Álamos,TV 93 - CL 65,10,TV 93 - CL 65 (306A05),TV 93 - CL 65,Transversal 93 Calle 65,4.690661,-74.117209,Engativá,5,Engativá
Point,4483,61770,306A06,A,6,VILLA CARMENZA,CL 18 - KR 111,9,CL 18 - KR 111 (306A06),CL 18 - KR 111,Calle 18 Carrera 111,4.681142,-74.150393,Fontibón,6,Fontibón
Point,4484,61771,306A08,A,8,IED Britalia,AV. 1 de Mayo - KR 80 B,8,AV. 1 de Mayo - KR 80 B (306A08),AV. 1 de Mayo - KR 80 B,Avenida Primero de Mayo Carrera 80 Be,4.615883,-74.176002,Kennedy,8,Kennedy
Point,4485,61772,306A10,A,10,Br. Madelena,CL 61 Sur - KR 65,19,CL 61 Sur - KR 65 (306A10),CL 61 Sur - KR 65,Calle 61 Sur Carrera 65,4.591629,-74.156152,Ciudad Bolivar,10,Ciudad Bolivar
Point,4486,61773,306A11,A,11,Br. Las Delicias del Sur,CL 65B Sur - KR 19,19,CL 65B Sur - KR 19 (306A11),CL 65B Sur - KR 19,Calle 65 Be Sur Carrera 19,4.55829,-74.145609,Ciudad Bolivar,11,Ciudad Bolivar
Point,4487,61774,306A12,A,12, Marco Fidel Suárez,DG 45F Sur - TV 14 Bis,18,DG 45F Sur - TV 14 Bis (306A12),DG 45F Sur - TV 14 Bis,Diagonal 45 F Sur Transversal 14 Bis,4.568559,-74.117705,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4488,61775,306A13,A,13,CAI Laches,DG 3C - KR 8 Este,3,DG 3C - KR 8 Este (306A13),DG 3C - KR 8 Este,Diagonal Tercera C Carrera Octava Este,4.585207,-74.067738,Santa Fe,13,Santa Fe
Point,4489,61776,306B00,B,0,Pq. El Virrey,AK 15 - CL 87,2,AK 15 - CL 87 (306B00),AK 15 - CL 87,Avenida Carrera 15 Calle 87,4.672308,-74.054134,Chapinero,0,Chapinero
Point,4490,61777,307A00,A,0,CADE Chicó,AK 15 - CL 90,2,AK 15 - CL 90 (307A00),AK 15 - CL 90,Avenida Carrera 15 Calle 90,4.67378,-74.053373,Chapinero,0,Chapinero
Point,4491,61778,307A01,A,1,Pq. Público Las Margaritas,AK 19 - CL 152,1,AK 19 - CL 152 (307A01),AK 19 - CL 152,Avenida Carrera 19 Calle 152,4.734265,-74.044466,Usaquén,1,Usaquén
Point,4492,61779,307A02,A,2,C.C. Bima,Auto Norte - CL 232,11,Auto Norte - CL 232 (307A02),Auto Norte - CL 232,Autopista Norte Calle 232,4.806695,-74.038527,Suba,2,Suba
Point,4493,61780,307A05,A,5,Br. Los Álamos,CL 64G - KR 92,10,CL 64G - KR 92 (307A05),CL 64G - KR 92,Calle 64 G Carrera 92,4.689322,-74.116388,Engativá,5,Engativá
Point,4494,61781,307A08,A,8,Br. Gran Britalia,KR 80H - CL 54A Sur,8,KR 80H - CL 54A Sur (307A08),KR 80H - CL 54A Sur,Carrera 80 H Calle 54 A Sur,4.61686,-74.17549,Kennedy,8,Kennedy
Point,4495,61782,307A09,A,9,Avenida Agoberto Mejía,CL 56 Sur - AV. A. Mejía,8,CL 56 Sur - AV. A. Mejía (307A09),CL 56 Sur - AV. A. Mejía,Calle 56 Sur Avenida Agoberto Mejía,4.614887,-74.176266,Kennedy,9,Kennedy
Point,4496,61783,307A10,A,10,Br. Madelena,KR 65 - CL 60 Sur,19,KR 65 - CL 60 Sur (307A10),KR 65 - CL 60 Sur,Carrera 65 Calle 60 Sur,4.592955,-74.155882,Ciudad Bolivar,10,Ciudad Bolivar
Point,4497,61784,307A11,A,11,Br. Colmena III,DG 64B Sur - KR 19,19,DG 64B Sur - KR 19 (307A11),DG 64B Sur - KR 19,Diagonal 64 Be Sur Carrera 19,4.558336,-74.145737,Ciudad Bolivar,11,Ciudad Bolivar
Point,4498,61785,307A12,A,12,Br. San Jorge Sur,CL 43 Sur - TV 14,18,CL 43 Sur - TV 14 (307A12),CL 43 Sur - TV 14,Calle 43 Sur Transversal 14,4.56908,-74.117089,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4499,61786,307A13,A,13,Br. Aguas Claras,KR 25A Este - CL 23 Sur,4,KR 25A Este - CL 23 Sur (307A13),KR 25A Este - CL 23 Sur,Carrera 25 A Este Calle 23 Sur,4.55949,-74.068139,San Cristobal,13,San Cristobal
Point,4500,61787,307B00,B,0,CADE Chicó,AK 15 - CL 90,2,AK 15 - CL 90 (307B00),AK 15 - CL 90,Avenida Carrera 15 Calle 90,4.673716,-74.05341,Chapinero,0,Chapinero
Point,4501,61788,308A00,A,0,C.C. La Plazuela,AK 15 - CL 91,2,AK 15 - CL 91 (308A00),AK 15 - CL 91,Avenida Carrera 15 Calle 91,4.67524,-74.052669,Chapinero,0,Chapinero
Point,4502,61789,308A01,A,1,Pquía. Santa María Magdalena,AK 19 - CL 154,1,AK 19 - CL 154 (308A01),AK 19 - CL 154,Avenida Carrera 19 Calle 154,4.737692,-74.04367,Usaquén,1,Usaquén
Point,4503,61790,308A02,A,2,Br. Portales del Norte,KR 62 - CL 164,11,KR 62 - CL 164 (308A02),KR 62 - CL 164,Carrera 62 Calle 164,4.748819,-74.061984,Suba,2,Suba
Point,4504,61791,308A04,A,4,Br. Villa Amalia,KR 110 - CL 72C,10,KR 110 - CL 72C (308A04),KR 110 - CL 72C,Carrera 110 Calle 72 C,4.711454,-74.124396,Engativá,4,Engativá
Point,4505,61792,308A05,A,5,CAI Álamos,CL 64G - KR 92,10,CL 64G - KR 92 (308A05),CL 64G - KR 92,Calle 64 G Carrera 92,4.689954,-74.116616,Engativá,5,Engativá
Point,4506,61793,308A06,A,6,Br. Boston,CL 18 - KR 104B,9,CL 18 - KR 104B (308A06),CL 18 - KR 104B,Calle 18 Carrera 104 Be,4.677514,-74.147573,Fontibón,6,Fontibón
Point,4507,61794,308A08,A,8,Br. Calandaima,KR 93B - CL 33 Bis Sur,8,KR 93B - CL 33 Bis Sur (308A08),KR 93B - CL 33 Bis Sur,Carrera 93 Be Calle 33 Bis Sur,4.646393,-74.168696,Kennedy,8,Kennedy
Point,4508,61795,308A09,A,9,Br. Class,CL 56 Sur - AV. A. Mejía,8,CL 56 Sur - AV. A. Mejía (308A09),CL 56 Sur - AV. A. Mejía,Calle 56 Sur Avenida Agoberto Mejía,4.614847,-74.176118,Kennedy,9,Kennedy
Point,4509,61796,308A10,A,10,Br. Madelena,CL 58 Sur - KR 65,19,CL 58 Sur - KR 65 (308A10),CL 58 Sur - KR 65,Calle 58 Sur Carrera 65,4.594849,-74.156022,Ciudad Bolivar,10,Ciudad Bolivar
Point,4510,61797,308A12,A,12,Granjas de San Pablo,CL 33 Bis Sur - KR 14,18,CL 33 BIS Sur - KR 14 (308A12),CL 33 Bis Sur - KR 14,Calle 33 Bis Sur Carrera 14,4.570607,-74.113551,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4511,61798,308A13,A,13,Br. Aguas Claras,KR 25A Este - CL 23 Sur,4,KR 25A Este - CL 23 Sur (308A13),KR 25A Este - CL 23 Sur,Carrera 25 A Este Calle23 Sur,4.559675,-74.067967,San Cristobal,13,San Cristobal
Point,4512,61799,308B00,B,0,C.C. La Plazuela,AK 15 - CL 90,2,AK 15 - CL 90 (308B00),AK 15 - CL 90,Avenida Carrera 15 Calle 90,4.674779,-74.052899,Chapinero,0,Chapinero
Point,4513,61800,309A01,A,1,Br. Estrella del Norte,AK 19 - CL 160,1,AK 19 - CL 160 (309A01),AK 19 - CL 160,Avenida Carrera 19 Calle 160,4.739416,-74.043272,Usaquén,1,Usaquén
Point,4514,61801,309A02,A,2,Br. Portales del Norte,KR 62 - CL 163,11,KR 62 - CL 163 (309A02),KR 62 - CL 163,Carrera 62 Calle 163,4.74813,-74.062138,Suba,2,Suba
Point,4515,61802,309A03,A,3,Br. Aures II,KR 106 - CL 131B,11,KR 106 - CL 131B (309A03),KR 106 - CL 131B,Carrera 106 Calle 131 Be,4.736248,-74.101585,Suba,3,Suba
Point,4516,61803,309A04,A,4,Br. Almería,AC 72 - AV. C. de Cali,10,AC 72 - AV. C. de Cali (309A04),AC 72 - AV. C. de Cali,Avenida Calle 72 Avenida Ciudad de Cali,4.695683,-74.105481,Engativá,4,Engativá
Point,4517,61804,309A06,A,6,SANTA ANA,CL 18 - Kr104B,9,CL 18 - Kr104B (309A06),CL 18 - Kr104B,Calle 18 Carrera104 Be,4.676843,-74.146918,Fontibón,6,Fontibón
Point,4518,61805,309A09,A,9,Br. Villa de los Sauces,CL 58 Sur - KR 77I,8,CL 58 Sur - KR 77I (309A09),CL 58 Sur - KR 77I,Calle 58 Sur Carrera 77 I,4.60527,-74.174405,Kennedy,9,Kennedy
Point,4519,61806,309A11,A,11,Compartir,DG 68C Sur - KR 19,19,DG 68C Sur - KR 19 (309A11),DG 68C Sur - KR 19,Diagonal 68 C Sur Carrera 19,4.557475,-74.149885,Ciudad Bolivar,11,Ciudad Bolivar
Point,4520,61807,309A12,A,12,Br. Granjas de Santa Sofía,CL 33 Bis Sur - KR 14,18,CL 33 Bis Sur - KR 14 (309A12),CL 33 Bis Sur - KR 14,Calle 33 Bis Sur Carrera 14,4.570588,-74.11347,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4521,61808,309A13,A,13,Br. Aguas Claras,CL 16 Sur - KR 25 Este,4,CL 16 Sur - KR 25 Este (309A13),CL 16 Sur - KR 25 Este,Calle 16 Sur Carrera 25 Este,4.561544,-74.067684,San Cristobal,13,San Cristobal
Point,4522,61809,309B04,B,4,Br. Almería,AC 72 - TV 83 Bis,10,AC 72 - TV 83 Bis (309B04),AC 72 - TV 83 Bis,Avenida Calle 72 Transversal 83 Bis,4.695449,-74.10523,Engativá,4,Engativá
Point,4523,61810,309C04,C,4,Br. Almería,AC 72 - TV 83 Bis,10,AC 72 - TV 83 Bis (309C04),AC 72 - TV 83 Bis,Avenida Calle 72 Transversal 83 Bis,4.695214,-74.10496,Engativá,4,Engativá
Point,4524,61811,309D04,D,4,Br. Almería,AC 72 - KR 83,10,AC 72 - KR 83 (309D04),AC 72 - KR 83,Avenida Calle 72 Carrera 83,4.694677,-74.104254,Engativá,4,Engativá
Point,4525,61812,310A00,A,0,Cámara de Comercio Sede Norte,AK 15 - CL 93A,2,AK 15 - CL 93A (310A00),AK 15 - CL 93A,Avenida Carrera 15 Calle 93 A,4.678223,-74.051125,Chapinero,0,Chapinero
Point,4526,61813,310A01,A,1,Avenida Calle 127,AK 19 - CL 123,1,AK 19 - CL 123 (310A01),AK 19 - CL 123,Avenida Carrera 19 Calle 123,4.704055,-74.048918,Usaquén,1,Usaquén
Point,4527,61814,310A02,A,2,Br. El Plan,CL 152B - KR 58,11,CL 152B - KR 58 (310A02),CL 152B - KR 58,Calle 152 Be Carrera 58,4.738916,-74.06283,Suba,2,Suba
Point,4528,61815,310A03,A,3,Br. Villa María I Sector,AK 118 - CL 135,11,AK 118 - CL 135 (310A03),AK 118 - CL 135,Avenida Carrera 118 Calle 135,4.741107,-74.106022,Suba,3,Suba
Point,4529,61816,310A04,A,4,Br. Ciudad Bachué I Etapa,TV 94L - CL 87,10,TV 94L - CL 87 (310A04),TV 94L - CL 87,Transversal 94 L Calle 87,4.712816,-74.101439,Engativá,4,Engativá
Point,4530,61817,310A05,A,5,Pq. Ciudadela Industrial El Dorado,AV. C. de Cali - CL 64C,10,AV. C. de Cali - CL 64C (310A05),AV. C. de Cali - CL 64C,Avenida Ciudad de Cali Calle 64 C,4.6859,-74.113642,Engativá,5,Engativá
Point,4531,61818,310A06,A,6,Registraduría Auxiliar Fontibón,CL 18 - KR 103,9,CL 18 - KR 103 (310A06),CL 18 - KR 103,Calle 18 Carrera 103,4.675523,-74.145896,Fontibón,6,Fontibón
Point,4532,61819,310A07,A,7,C.C. Zona In,KR 65 - CL 12,16,KR 65 - CL 12 (310A07),KR 65 - CL 12,Carrera 65 Calle 12,4.633836,-74.115516,Puente Aranda,7,Puente Aranda
Point,4533,61820,310A09,A,9,Br. El Rubí II,CL 58 Sur - KR 78I,8,CL 58 Sur - KR 78I (310A09),CL 58 Sur - KR 78I,Calle 58 Sur Carrera 78 I,4.608133,-74.175616,Kennedy,9,Kennedy
Point,4534,61821,310A10,A,10,Br. La Estancia,KR 74 - CL 59B Sur,19,KR 74 - CL 59B Sur (310A10),KR 74 - CL 59B Sur,Carrera 74 Calle 59 Be Sur,4.592356,-74.172595,Ciudad Bolivar,10,Ciudad Bolivar
Point,4535,61822,310A11,A,11,IED San Francisco,KR 20C - CL 67 Sur,19,KR 20C - CL 67 Sur (310A11),KR 20C - CL 67 Sur,Carrera 20 C Calle 67 Sur,4.56278,-74.149731,Ciudad Bolivar,11,Ciudad Bolivar
Point,4536,61823,310A12,A,12,La Resurrección,KR 12D - DG 32CBisA Sur,18,KR 12D - DG 32CBisA Sur (310A12),KR 12D - DG 32CBisA Sur,Carrera 12 D Diagonal 32 C Bis A Sur,4.569766,-74.111828,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4537,61824,310A13,A,13,Br. Aguas Claras,CL 16 Sur - KR 25 Este,4,CL 16 Sur - KR 25 Este (310A13),CL 16 Sur - KR 25 Este,Calle 16 Sur Carrera 25 Este,4.561378,-74.067562,San Cristobal,13,San Cristobal
Point,4538,61825,310B00,B,0,Cámara de Comercio Sede Norte,AK 15 - CL 93,2,AK 15 - CL 93 (310B00),AK 15 - CL 93,Avenida Carrera 15 Calle 93,4.677418,-74.051549,Chapinero,0,Chapinero
Point,4539,61826,311A00,A,0,Br. Chicó Norte II Sector,AK 15 - CL 95,2,AK 15 - CL 95 (311A00),AK 15 - CL 95,Avenida Carrera 15 Calle 95,4.681578,-74.049392,Chapinero,0,Chapinero
Point,4540,61827,311A01,A,1,Br. Santa Bárbara Occidental,AK 19 - CL 120,1,AK 19 - CL 120 (311A01),AK 19 - CL 120,Avenida Carrera 19 Calle 120,4.700825,-74.049449,Usaquén,1,Usaquén
Point,4541,61828,311A02,A,2,Br. Granada Norte,Auto Norte - CL 169,11,Auto Norte - CL 169 (311A02),Auto Norte - CL 169,Autopista Norte Calle 169,4.750437,-74.047112,Suba,2,Suba
Point,4542,61829,311A03,A,3,Br. Villa María I Sector,AK 118 - CL 135,11,AK 118 - CL 135 (311A03),AK 118 - CL 135,Avenida Carrera 118 Calle 135,4.741226,-74.105952,Suba,3,Suba
Point,4543,61830,311A04,A,4,Br. Molino del Viento,KR 103 - CL 73,10,KR 103 - CL 73 (311A04),KR 103 - CL 73,Carrera 103 Calle 73,4.706612,-74.117187,Engativá,4,Engativá
Point,4544,61831,311A05,A,5,Pq. Público Bosques de Mariana,KR 106A - CL 71A,10,KR 106A - CL 71A (311A05),KR 106A - CL 71A,Carrera 106 A Calle 71 A,4.707528,-74.122842,Engativá,5,Engativá
Point,4545,61832,311A06,A,6,Registraduría Auxiliar Fontibón,CL 18 - KR 103A-29,9,CL 18 - KR 103A-29 (311A06),CL 18 - KR 103A-29,Calle 18 Carrera 103 A,4.675664,-74.146104,Fontibón,6,Fontibón
Point,4546,61833,311A07,A,7,Br. Salazar Gómez,KR 65 - CL 10,16,KR 65 - CL 10 (311A07),KR 65 - CL 10,Carrera 65 Calle Décima,4.63136,-74.117153,Puente Aranda,7,Puente Aranda
Point,4547,61834,311A08,A,8,Br. Casablanca Sur,CL 54 Sur - KR 80 D,8,CL 54 Sur - KR 80 D (311A08),CL 54 Sur - KR 80 D,Calle 54 Sur Carrera 80 D,4.616854,-74.174749,Kennedy,8,Kennedy
Point,4548,61835,311A09,A,9,Urbanización La Unidad,CL 57C Sur - KR 77H,8,CL 57C Sur - KR 77H (311A09),CL 57C Sur - KR 77H,Calle 57 C Sur Carrera 77 H,4.604591,-74.172875,Kennedy,9,Kennedy
Point,4549,61836,311A10,A,10,Br. La Estancia,TV 73I - CL 57Y Sur,19,TV 73I - CL 57Y Sur (311A10),TV 73I - CL 57Y Sur,Transversal 73 I Calle 57 Y Sur,4.594776,-74.171992,Ciudad Bolivar,10,Ciudad Bolivar
Point,4550,61837,311A12,A,12,La Resurrección,DG 32C BIS A Sur - TV 12D,18,DG 32C BIS A Sur - TV 12D (311A12),DG 32C BIS A Sur - TV 12D,Diagonal 32 C Bis A Sur Transversal 12 D,4.569509,-74.111566,Rafael Uribe Uribe,12,Rafael Uribe Uribe
Point,4551,61838,311B00,B,0,Br. Chicó Norte II Sector,AK 15 - CL 95,2,AK 15 - CL 95 (311B00),AK 15 - CL 95,Avenida Carrera 15 Calle 95,4.681314,-74.04951,Chapinero,0,Chapinero
Point,4552,61839,311B05,B,5,Pq. Público Bosques de Mariana,KR 106A - CL 71A,10,KR 106A - CL 71A (311B05),KR 106A - CL 71A,(en blanco),4.707892,-74.122615,Engativá,5,Engativá
Point,4553,61840,312A00,A,0,Br. Chicó Norte II Sector,AK 15 - CL 97,2,AK 15 - CL 97 (312A00),AK 15 - CL 97,Avenida Carrera 15 Calle 97,4.682454,-74.048924,Chapinero,0,Chapinero
Point,4554,61841,312A01,A,1,Pq. Canal Molinos,AK 19 - CL 114,1,AK 19 - CL 114 (312A01),AK 19 - CL 114,Avenida Carrera 19 Calle 114,4.696977,-74.050102,Usaquén,1,Usaquén
Point,4555,61842,312A02,A,2,Estación Mazurén,Auto Norte - CL 152,11,Auto Norte - CL 152 (312A02),Auto Norte - CL 152,Autopista Norte Calle 152,4.73596,-74.049379,Suba,2,Suba
Point,4556,61843,312A03,A,3,Plaza de Mercado La Gaitana,AK 118 - CL 138,11,AK 118 - CL 138 (312A03),AK 118 - CL 138,Avenida Carrera 118 Calle 138,4.744163,-74.106538,Suba,3,Suba
Point,4557,61844,312A04,A,4,Br. Molino del Viento,KR 103 - CL 77,10,KR 103 - CL 77 (312A04),KR 103 - CL 77,Carrera 103 Calle 77,4.709735,-74.115632,Engativá,4,Engativá
Point,4558,61845,312A05,A,5,Avenida Ciudad de Cali,CL 64B Bis - AV. C. Cali,10,CL 64B Bis - AV. C. Cali (312A05),CL 64B Bis - AV. C. Cali,Calle 64 Be Bis Avenida Ciudad de Cali,4.685255,-74.112752,Engativá,5,Engativá
Point,4559,61846,312A06,A,6,Br. El Jordán Sector II,AK 106 - CL 22,9,AK 106 - CL 22 (312A06),AK 106 - CL 22,Avenida Carrera 106 Calle 22,4.6803,-74.144926,Fontibón,6,Fontibón
Point,4560,61847,312A07,A,7,Br. Salazar Gómez,KR 65 - CL 12,16,KR 65 - CL 12 (312A07),KR 65 - CL 12,Carrera 65 Calle 12,4.633186,-74.115751,Puente Aranda,7,Puente Aranda
Point,4561,61848,312A08,A,8,Br. Alfonso López Michelsen,CL 54 Sur - AV. A. Mejía,8,CL 54 Sur - AV. A. Mejía (312A08),CL 54 Sur - AV. A. Mejía,Calle 54 Sur Avenida Agoberto Mejía,4.6157,-74.173896,Kennedy,8,Kennedy
Point,4562,61849,312A09,A,9,Urbanización Nueva Roma,CL 57C Sur - KR 77H,8,CL 57C Sur - KR 77H (312A09),CL 57C Sur - KR 77H,Calle 57 C Sur Carrera 77 H,4.604234,-74.171916,Kennedy,9,Kennedy
Point,4563,61850,312A10,A,10,Br. La Estancia,DG 57Z Sur - KR 74G,19,DG 57Z Sur - KR 74G (312A10),DG 57Z Sur - KR 74G,Diagonal 57 Z Sur Carrera 74 G,4.594499,-74.174676,Ciudad Bolivar,10,Ciudad Bolivar
