atm_class,atm_name,atm_address,atm_latitude,atm_longitude,Localidad
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Suba,Calle 140 # 91-19,4.73771094,-74.08515005,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Campín,Calle 53B # 24-80,4.64322405,-74.0741301,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Metrópolis,Avenida 68 # 75A-50,4.68038464,-74.08312476,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Chapinero,Carrera 13 # 58-62,4.64527586,-74.06415844,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Las Aguas,Avenida Jiménez # 3-17,4.60054698,-74.06965232,La Candelaria
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Plaza de las Américas I,Carrera 63 # 34-71 Sur,4.61363778,-74.13652908,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Quinta Camacho,Carrera 9 # 70A-41,4.65477155,-74.05787636,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Zona Franca,Carrera 106 # 15-25,4.67171016,-74.15536228,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Santa Bárbara,Calle 114 # 6A-92,4.6920293,-74.03250832,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Patio Bonito (Corabastos),Diagonal 2B # 82-30,4.63805483,-74.15636321,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Restrepo 1,Carrera 20 # 15-41 Sur,4.58747995,-74.10072043,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Santa Bárbara,Avenida Carrera 15 # 118-20,4.6976,-74.04311858,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Calle 80,Calle 80 # 69T-60,4.69180749,-74.0850244,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Autopista,Calle 164 # 42-40,4.74526114,-74.04663461,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Surtifruver Santa Bárbara,Avenida 19 # 123-25,4.70306528,-74.04903059,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Gran Yomasa,Calle 81A Sur # 1A-04,4.50778477,-74.11378762,Usme
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Santa Lucía,Avenida Caracas # 46-68 Sur,4.56979766,-74.12496637,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Venecia 1,Diagonal 48 Sur # 52C-83,4.59203907,-74.13889044,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Plaza de las Américas,Transversal 71D # 26-94 Sur,4.61795707,-74.13751468,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Avenida Sexta,Avenida 6 # 19A-74,4.60135952,-74.09057243,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Mega Spa,Carrera 22 # 168-96,4.74976381,-74.04481867,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 9 Carrera 34,Calle 9A # 34-64,4.61320693,-74.09967116,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina San Victorino,Calle 13 # 15-39,4.60426028,-74.08086173,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Antiguo Country,Carrera 15 # 82-89,4.66815061,-74.05625211,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Carulla 140,Carrera 11 # 140-29,4.71917577,-74.03523368,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Texaco 24,Carrera 24 # 5B-40,4.60195067,-74.09364995,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Ferias,Calle 72 # 68H-04,4.68103519,-74.08889832,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Los Ministerios,Carrera 8 # 6-94,4.5911718,-74.08054392,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 122 Carrera 15A,Calle 122 # 15A-10,4.70092671,-74.04382128,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Andes,Carrera 8 # 12B-86,4.60092559,-74.07491887,La Candelaria
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Hayuelos,Calle 20 # 82-52,4.66272787,-74.13077496,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Parque Nacional,Carrera 7 # 35-13,4.62248933,-74.06672568,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Salitre Plaza,Carrera 68B # 24-69,4.65241021,-74.10937985,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas EDS Biomax María Paz,Avenida Ciudad de Cali # 33-14 Sur,4.63689683,-74.16022752,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 18,Calle 18 # 8-64,4.60517964,-74.07297125,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 153,Carrera 7 # 153-74,4.72809852,-74.02443904,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Carrera 19 Avenida Primero de Mayo,Carrera 19 # 20-02 Sur,4.58372838,-74.1034922,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Porciúncula,Calle 72 # 10-61,4.65659087,-74.05812745,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Diver Plaza,Transversal 96 # 70A-85,4.69780151,-74.11628844,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Alkosto Calle 68,Avenida 68 # 72-43,4.67768724,-74.08608691,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Centro de Pagos Chicó,Carrera 11 # 86-39,4.66904914,-74.05077129,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Ferrocarril Plaza,Carrera 19 # 12-74,4.60652083,-74.08499516,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas EDS Terpel La Juana,Carrera 7 # 155-99,4.72988439,-74.02422209,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Hard Body Calle 147,Carrera 7B # 146-90,4.72255175,-74.02784159,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas La 14 Centro Comercial Calima,Calle 19 # 28-80,4.61696809,-74.0866947,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 100,Calle 100 # 9A-39,4.68153514,-74.04185045,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Las Galias,Calle 80 # 63-80,4.68806642,-74.08205647,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Marly,Carrera 13 # 51-39,4.63840771,-74.06543114,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Hall Banca Electrónica Dirección General,Calle 36 # 7-47,4.62334853,-74.06660331,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Almacén Romi Santa Bárbara,Avenida 7 # 113-12,4.6915441,-74.0336909,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Barrio Galán,Calle 4C Bis # 55-17,4.62204593,-74.11703591,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud Express Javeriana,Carrera 7 # 45-10,4.63147294,-74.0641016,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Carulla Calle 63,Calle 63 # 7-09,4.64782407,-74.05989513,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Bazaar Villa Alsacia,Calle 12B # 71D-61,4.64458609,-74.1290693,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Cespo (Unicentro),Avenida Boyacá # 142A-55,4.73203979,-74.06765551,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Crediflores El Lago,Carrera 15 # 76-27,4.66302209,-74.05909791,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Supermercado Pomona,Calle 110 # 9B-80,4.69038207,-74.03758619,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Galerías 3,Calle 54 # 25-81,4.64328376,-74.07512674,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 13 Carrera 30,Calle 13 # 30-02,4.61446018,-74.09178818,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Fontibón,Carrera 100 # 20-67,4.67544078,-74.14299518,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina La Esmeralda,Diagonal 40 # 48B-42,4.64835212,-74.09403848,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Antiguo Country,Carrera 16A # 84-81,4.66961521,-74.05695524,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Avenida Pepe Sierra,Calle 116 # 15-23,4.6963576,-74.04345985,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Avenida Primera de Mayo,Carrera 10 # 22-10 Sur,4.57556754,-74.09452813,San Cristobal
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Villa Mayor,Autopista Sur # 38A-55 Sur,4.59400446,-74.12342445,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Centro de Pagos Tequendama,Carrera 10 # 27-51,4.61485407,-74.06941225,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Almacén Romi La Victoria Norte,Avenida Carrera 45 # 150-09,4.73204256,-74.05005734,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Clínica Jorge Piñeros Corpas,Autopista Norte # 104-33,4.69149186,-74.05684768,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Express Normandía,Calle 53 # 73-91,4.67320218,-74.10818533,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Extensión de Caja Frigorífico Guadalupe,Autopista Sur # 66-78,4.5963085,-74.15765271,Ciudad Bolivar
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Subazar,Calle 145 # 91-34,4.73801487,-74.08500882,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Almacén Romi Héroes,Carrera 20 # 78-18,4.66570877,-74.06044446,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Arizona,Carrera 58A # 167-58,4.75019501,-74.05977124,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Central de Servicio Carrera Octava,Carrera 8 # 11-73,4.59914333,-74.07605627,La Candelaria
cajeros-banco-av-villas,Cajero Banco AV Villas Centro de Alta Tecnología,Carrera 15 # 77-05,4.66385139,-74.05864552,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina 20 de Julio,Carrera 6 # 25-05 Sur,4.57024906,-74.09389374,San Cristobal
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Trinidad Galán,Carrera 56 # 2B-74,4.61883184,-74.12023381,Puente Aranda
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Restrepo,Calle 16 Sur # 16-43,4.58496039,-74.09901491,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Plaza de las Américas,Transversal 71D # 26-94 Sur,4.61795707,-74.13751468,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud EDS Jumbo 170,Calle 170 # 64-42,4.75584958,-74.06394034,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Chicó Suba,Diagonal 145 # 118-02,4.75265998,-74.10513851,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Estación Carrera 7 Con 108 Usaquén,Carrera 7 # 108B-23,4.68744912,-74.03522885,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Claret,Calle 44 Sur # 26-10,4.58260387,-74.12677452,Rafael Uribe Uribe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Caja Remota Avenida Carrera 30,Avenida Ciudad de Quito # 75-21,4.67022045,-74.07163968,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 54,Calle 54 # 10-73,4.64056385,-74.06436411,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Universidad del Bosque,Calle 134 # 7B-83,4.71251253,-74.03227662,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas San Victorino,Carrera 13 # 11-96,4.60169142,-74.07975256,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Santa Ana,Carrera 7 # 114-33,4.69261447,-74.03374439,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Canton Norte,Carrera 7 # 103-08,4.68565022,-74.03638255,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Bosa,Calle 75 Sur # 78H-25,4.60772057,-74.20437095,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas OCI Cipres,Carrera 50 # 22-41,4.63578655,-74.10051779,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 94,Carrera 11 # 94-12,4.67714039,-74.04600378,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Calle 64,Carrera 7 # 64-09,4.64855544,-74.05956253,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Plaza Aventura,Calle 130 # 58-20,4.71972583,-74.06824597,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Quirigua,Transversal 94 # 82A-17,4.70883185,-74.10413366,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Kennedy Techo,Calle 33 Sur # 75A-35,4.62438316,-74.14689944,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Terminal de Transporte Bogotá Zona Industrial,Diagonal 23 # 69-60,4.65616817,-74.114956,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Z.A. Parque El Virrey,Carrera 15 # 88-64,4.67360595,-74.0534697,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Los Álamos,Calle 66 # 93-02,4.69351177,-74.11514028,Engativá
cajeros-banco-av-villas,Cajero Banco Popular Central Servicio La Esmeralda,Transversal 41 # 42-05,4.64538497,-74.09216857,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina San Cristóbal,Calle 161 # 18-62,4.74051974,-74.04191595,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas EDS San Rafael,Calle 134 # 54-11,4.7211925,-74.06037714,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Usme Centro,Carrera 3 # 137-78 Sur,4.47132695,-74.1247097,Usme
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Suba I,Carrera 92 # 145B-30,4.73941466,-74.08529397,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Campín Plaza,Calle 63C # 28A-79,4.65454209,-74.07710943,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Chapinero I,Carrera 13 # 61-08,4.64792304,-74.06370273,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Portal Norte,Calle 174A # 45-24,4.75491848,-74.04671851,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Barrio Modelo Norte II,Calle 68 # 57C-21,4.66958729,-74.08062686,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Villa Magdala,Calle 153 # 40-77,4.73778969,-74.0472209,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas La Castellana,Calle 95 # 30-34,4.68396784,-74.05987156,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 98,Carrera 15 # 97-76,4.68254619,-74.04886474,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Gran Estación,Calle 26 # 62-47,4.647925644241863,-74.10150110721588,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Unicentro Entrada 7,Carrera 15 # 129-20,4.70745744,-74.04244402,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Calle 85,Calle 85 # 19A-25,4.67130243,-74.0581306,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Candelaria La Nueva,Calle 64 Sur # 35-17,4.56955088,-74.15072802,Ciudad Bolivar
cajeros-banco-av-villas,Cajero Banco AV Villas Plaza España,Carrera 18 # 12-70,4.60578624,-74.08402081,Los Mártires
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Calle 100,Transversal 17 # 97-61,4.68380539,-74.05021583,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Fontibón,Calle 17 # 99-03,4.67217552,-74.1453311,Fontibón
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Bosa Centro,Calle 65 Sur # 80-47,4.60687168,-74.18461987,Bosa
cajeros-banco-av-villas,Cajero Banco AV Villas El Tunal Barrio Claret,Calle 47B Sur # 24B-33,4.57826544,-74.12950977,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Locatel Calle 80,Calle 80 # 89A-40,4.70446166,-74.10354498,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Barrio Restrepo II,Carrera 24 # 18-34 Sur,4.58617615,-74.10292429,Antonio Nariño
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Toberín,Calle 166 # 19B-54,4.74645258,-74.04305955,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina World Trade Center,Calle 100 # 9-45,4.68113197,-74.04112951,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Veinte de Julio,Carrera 6 # 22-01 Sur,4.57122997,-74.09294748,San Cristobal
cajeros-banco-av-villas,Cajero Banco AV Villas Metrópolis,Avenida 68 # 75A-50,4.68038464,-74.08312476,Barrios Unidos
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Connecta Plaza,Avenida Calle 26 # 92-32,4.68239726,-74.12162406,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Venecia Central,Diagonal 47A Sur # 53-11,4.59288856,-74.14074983,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Administrativo Distrital,Avenida Américas # 32B-71,4.62592703,-74.08565518,Teusaquillo
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico Calle 95,Carrera 11 # 95-10,4.67857287,-74.04527244,Chapinero
cajeros-banco-av-villas,Cajero Automatico AV Villas,Carrera 7 # 31-42,4.61740777411825,-74.0684374302517,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Bulevar Niza,Carrera 52 # 125A-59,4.71168612,-74.0702637,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Kennedy II,Calle 35S # 75C-35,4.62277166,-74.14845145,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Cafam Nuevo Kennedy,Carrera 78K # 37A-53 Sur,4.62344987,-74.15398913,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Home Sentry Pepe Sierra,Calle 116 # 19-17,4.69858351,-74.05010736,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Andino,Carrera 11 # 82-71,4.667104271495965,-74.05310332775115,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Metrobus,Calle 48 Sur # 23-35,4.57610573,-74.12981189,Tunjuelito
cajeros-banco-av-villas,Cajero Banco AV Villas Cencosud EDS Metro Tintalito,Avenida Ciudad de Cali # 40B-69 Sur,4.63183417,-74.16643174,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Centro Comercial Cedritos,Calle 150 # 16-21,4.73142784,-74.04152122,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Chicó,Carrera 15 # 91-10,4.67533292,-74.05259245,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Córdoba,Carrera 10 # 18-08,4.60608583,-74.07416309,Santa Fe
cajeros-banco-av-villas,Cajero Banco AV Villas Éxito Occidente,Calle 78B # 114A-62,4.72139405,-74.12433632,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Centro Comercial Tintal Plaza,Carrera 86 # 6-37,4.64109092,-74.15593706,Kennedy
cajeros-banco-av-villas,Cajero Banco AV Villas Santuario 20 de Julio,Carrera 6A # 21-64 Sur,4.57208431,-74.09245578,San Cristobal
cajeros-banco-av-villas,Cajero ATH Banco Av Villas Carulla alamos,Transversal 96 # 70A-85,4.69962561484169,-74.1151907428784,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Country,Calle 85 # 16-41,4.67031594,-74.05604433,Chapinero
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Engativá,Calle 64 # 118B-58,4.71225955,-74.14059347,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Santa Beatriz de Unicentro,Avenida 15 # 124-30,4.7025087670258685,-74.04238522052765,Usaquén
cajeros-banco-av-villas,Cajero Banco AV Villas Oficina Santa Helenita,Calle 72 # 80-21,4.69245698,-74.10180647,Engativá
cajeros-banco-av-villas,Cajero Banco AV Villas Olímpica Mazurén,Carrera 46 # 152-46,4.736751361067013,-74.04990077018736,Suba
cajeros-banco-av-villas,Cajero Banco AV Villas Tecnológico El Dorado,Calle 26 # 106-39,4.67847587,-74.14726751,Fontibón
